id,jurisdiction,geo_scope,country,state,state_code,title,tech_category,status,effective_date,risk_score,risk_rag,criticality,evidence_status,source_count
REG-3F1B4F3A,Global,GLOBAL,Global,,,GDPR Enforcement,Data Privacy,Enacted,2026-01-07,20,Red,5,Partially,1
REG-E59E8C70,United States (Federal),US_FEDERAL,,United States,,Executive Order on Federal AI Policy Framework,AI,Enacted,2025-12-11,20,Red,5,Partially,1
REG-4C2E4BFD,"Colorado, USA",US_STATE,,Colorado,CO,Colorado Privacy Act (Amendments),Biometrics,Enacted,2025-07-01,20,Red,5,Partially,1
REG-5357505C,China,COUNTRY,China,China,,National Security / Antitrust Review,AI,Enacted,2026-01-09,20,Red,5,Partially,1
REG-00913F57,United States (Federal),US_FEDERAL,,United States,,FCC Covered List / NDAA,Drones/UAS,Enacted,2026-01-09,20,Red,5,Partially,1
REG-0AF5E31F,United States (Federal),US_FEDERAL,,United States,,Cartel Drone Strike Executive Order,Drones/UAS,Enacted,2026-01-09,20,Red,5,Partially,1
REG-5CCA2F47,United States (Federal),US_FEDERAL,,United States,,Drone Restrictions (Commerce Dept),Drones/UAS,Enacted,2026-01-11,20,Red,5,Partially,1
REG-BB313BF0,United States (Federal),US_FEDERAL,,United States,,Surveillance / Data Retention Law,Surveillance,Enacted,2026-01-11,20,Red,5,Partially,1
REG-21C5B529,United States (Federal),US_FEDERAL,,United States,,Automated Decision-Making Opt-Out,Data Privacy,Enacted,2026-01-10,20,Red,5,Partially,1
REG-7422E6C7,"New York, USA",US_STATE,,New York,NY,Biometric Identifier Information Law,Biometrics,Enacted,2026-01-12,20,Red,5,Partially,4
REG-ED45EE1E,China,COUNTRY,China,China,,Export Control Law,AI,Enacted,2026-01-12,20,Red,5,Partially,1
REG-5A793164,United States (Federal),US_FEDERAL,,United States,,Data Retention Law,Data Privacy,Enacted,2026-01-01,20,Red,5,Partially,1
REG-AC014405,United States (Federal),US_FEDERAL,,United States,,DHS Drone Office Creation,Drones/UAS,Enacted,2026-01-13,20,Red,5,Partially,2
REG-AE09E03E,"California, USA",US_STATE,,California,CA,Transparency in Frontier Artificial Intelligence Act (TFAIA),AI,Enacted,2026-01-13,20,Red,5,Partially,2
REG-370A6F5B,"Virginia, USA",US_STATE,,Virginia,VA,Charlottesville License Plate Reader Ban,ALPR/LPR,Enacted,2026-01-13,20,Red,5,Partially,2
REG-59790196,"California, USA",US_STATE,,California,CA,Organized Retail Theft Crackdown Enforcement,Data Privacy,Enacted,2026-01-14,20,Red,5,Partially,1
REG-8A9C6E36,United States (Federal),US_FEDERAL,,United States,,FAA Drone Testing Site Designation,Drones/UAS,Enacted,2026-01-15,20,Red,5,Partially,1
REG-87B14CE6,United States (Federal),US_FEDERAL,,United States,,FTC vs Pearl (Deceptive Practices),AI,Enacted,2026-01-16,20,Red,5,Partially,2
REG-8ACA46C5,"Texas, USA",US_STATE,,Texas,TX,Capture or Use of Biometric Identifier Act (CUBI),Biometrics,Enacted,2026-01-16,20,Red,5,Partially,2
REG-C6DE7C7E,"Connecticut, USA",US_STATE,,Connecticut,CT,State Surveillance Law,Biometrics,Enacted,2026-01-20,20,Red,5,Partially,1
REG-937BDB65,United States (Federal),US_FEDERAL,,United States,,State Privacy & AI Laws,AI,Enacted,2026-01-20,20,Red,5,Partially,1
REG-CAA079B5,"California, USA",US_STATE,,California,CA,AB 2013 (GenAI Data Training),AI,Enacted,2026-01-20,20,Red,5,Partially,1
REG-43CF863B,South Korea,COUNTRY,South Korea,South Korea,,PIPC Fine Enforcement,Data Privacy,Enacted,2026-01-20,20,Red,5,Partially,1
REG-150A8FB1,South Korea,COUNTRY,South Korea,South Korea,,AI Basic Act,AI,Enacted,2026-01-21,20,Red,5,Partially,4
REG-BA95C807,United States (Federal),US_FEDERAL,,United States,,Workplace Electronic Monitoring Law,Data Privacy,Enacted,2026-01-22,20,Red,5,Partially,1
REG-9331D2A8,United States (Federal),US_FEDERAL,,United States,,California Public Records Act (CPRA),Data Privacy,Enacted,2026-01-22,20,Red,5,Partially,1
REG-F495F765,United States (Federal),US_FEDERAL,,United States,,FAA Restrictions (NOTAM 6/4375),Drones/UAS,Enacted,2026-01-24,20,Red,5,Partially,1
REG-F0D9FB25,United States (Federal),US_FEDERAL,,United States,,FTC Enforcement on AI/Health,Data Privacy,Enacted,2026-01-24,20,Red,5,Partially,1
REG-98E4F3C6,South Korea,COUNTRY,South Korea,South Korea,,National AI Laws,AI,Enacted,2026-01-24,20,Red,5,Partially,1
REG-4820C78B,China,COUNTRY,China,China,,Tech Export Controls,AI,Enacted,2026-01-24,20,Red,5,Partially,1
REG-4390761D,United States (Federal),US_FEDERAL,,United States,,Workplace Electronic Monitoring,Data Privacy,Enacted,2026-01-24,20,Red,5,Partially,1
REG-49821997,United States (Federal),US_FEDERAL,,United States,,FDA Warning Letters,Data Privacy,Enacted,2026-01-25,20,Red,5,Partially,1
REG-D3589807,United States (Federal),US_FEDERAL,,United States,,City Council Flock Removal Vote,ALPR/LPR,Enacted,2026-01-26,20,Red,5,Partially,1
REG-59B7FA82,United States (Federal),US_FEDERAL,,United States,,City Council Ordinance,ALPR/LPR,Enacted,2026-01-28,20,Red,5,Partially,1
REG-4E527A45,United States (Federal),US_FEDERAL,,United States,,Digital Wiretapping Litigation (CIPA/FSCA),Data Privacy,Enacted,2026-01-28,20,Red,5,Partially,1
REG-2F1C1861,"Arizona, USA",US_STATE,,Arizona,AZ,Local ALPR Privacy Ordinance (Sedona),ALPR/LPR,Enacted,2025-08-24,20,Red,5,Partially,1
REG-B67B1E14,"Maryland, USA",US_STATE,,Maryland,MD,Commercial Facial Recognition Ban,Biometrics,Enacted,2021-08-01,20,Red,5,Partially,1
REG-EE4FD278,"Massachusetts, USA",US_STATE,,Massachusetts,MA,Facial Recognition Ban,Biometrics,Enacted,2021-06-01,20,Red,5,Partially,2
REG-1330A8A2,"California, USA",US_STATE,,California,CA,California Consumer Privacy Act (CCPA) and Amendments,Data Privacy,Enacted,2025-07-10,20,Red,5,Partially,1
REG-B0A06AEF,United States (Federal),US_FEDERAL,,United States,,California Consumer Privacy Act (CCPA) and California Privacy Rights Act (CPRA) enforcement,Data Privacy,Enacted,2025-11-26,20,Red,5,Partially,2
REG-269FEC14,United States (Federal),US_FEDERAL,,United States,,California Consumer Privacy Act (CCPA) & California Privacy Rights Act (CPRA),Biometrics,Enacted,2023-01-01,20,Red,5,Partially,1
REG-17B2371D,United States (Federal),US_FEDERAL,,United States,,CPRA/CCPA (California),Biometrics,Enacted,2025-07-01,20,Red,5,Partially,1
REG-F28461AE,Canada,COUNTRY,Canada,Canada,,OPC Guidance on Biometric Data Processing,Biometrics,Enacted,2025-08-26,20,Red,5,Partially,1
REG-A14C7C6C,"Colorado, USA",US_STATE,,Colorado,CO,Senate Bill 24-205 (Colorado AI Act),AI,Enacted,2024-07-01,20,Red,5,Partially,1
REG-A9396624,United States (Federal),US_FEDERAL,,United States,,Colorado Privacy Act,Biometrics,Enacted,2025-07-01,20,Red,5,Partially,1
REG-D35630BC,United States (Federal),US_FEDERAL,,United States,,License Plate Reader Data Sharing Law,ALPR/LPR,Enacted,2025-07-01,20,Red,5,Partially,1
REG-E7DF0599,"Connecticut, USA",US_STATE,,Connecticut,CT,Connecticut Biometric Privacy Law,Biometrics,Enacted,2025-08-01,20,Red,5,Partially,1
REG-33FFCF25,"District Of Columbia, USA",US_STATE,,District Of Columbia,DC,Mayor's Order 2024028 (AI Law),AI,Enacted,2025-01-01,20,Red,5,Partially,1
REG-E57C1DB2,"Illinois, USA",US_STATE,,Illinois,IL,Illinois Biometric Information Privacy Act (BIPA),Biometrics,Enacted,2025-08-01,20,Red,5,Partially,6
REG-CB7AE9C8,"Illinois, USA",US_STATE,,Illinois,IL,Illinois Drone Surveillance Law,Drones/UAS,Enacted,2023-01-01,20,Red,5,Partially,1
REG-05AA370A,"Illinois, USA",US_STATE,,Illinois,IL,Secretary of State LPR Data Sharing Order,ALPR/LPR,Enacted,2025-09-05,20,Red,5,Partially,1
REG-B32B5F98,United States (Federal),US_FEDERAL,,United States,,ALPR Use for Immigration Enforcement,ALPR/LPR,Enacted,2021-07-01,20,Red,5,Partially,1
REG-28A17AAA,"Washington, USA",US_STATE,,Washington,WA,King County Facial Recognition Ban,Biometrics,Enacted,2021-06-01,20,Red,5,Partially,1
REG-7096EF81,"California, USA",US_STATE,,California,CA,Long Beach Self-Checkout Ordinance,AI,Enacted,2025-09-21,20,Red,5,Partially,1
REG-2F73D97A,United States (Federal),US_FEDERAL,,United States,,Labor and Employment Code § 3-717,Biometrics,Enacted,2020-10-01,20,Red,5,Partially,1
REG-8A83A73C,United States (Federal),US_FEDERAL,,United States,,Maryland FRT Regulation,Biometrics,Enacted,2024-07-16,20,Red,5,Partially,1
REG-10DF08EA,United States (Federal),US_FEDERAL,,United States,,Montana FRT Regulation,Biometrics,Enacted,2023-07-15,20,Red,5,Partially,1
REG-BC5751AA,"Louisiana, USA",US_STATE,,Louisiana,LA,Facial Recognition Ban,Biometrics,Enacted,2020-12-01,20,Red,5,Partially,1
REG-8E942588,"New York, USA",US_STATE,,New York,NY,NY State AI/Deepfake Ban,Biometrics,Enacted,2025-08-31,20,Red,5,Partially,1
REG-25632614,"New York, USA",US_STATE,,New York,NY,NYPD Facial Recognition Impact & Use Policy,Biometrics,Enacted,2023-10-01,20,Red,5,Partially,1
REG-E2279E17,"New York, USA",US_STATE,,New York,NY,NYC Commercial Biometric Law,Biometrics,Enacted,2021-07-09,20,Red,5,Partially,1
REG-A4C3804F,United States (Federal),US_FEDERAL,,United States,,Determination on Biometric Identifying Technology in Schools,Biometrics,Enacted,2023-09-01,20,Red,5,Partially,1
REG-CDAE0CF4,United States (Federal),US_FEDERAL,,United States,,Moratorium on Biometric Identifying Technology in Schools,Biometrics,Enacted,2022-07-01,20,Red,5,Partially,1
REG-7CC5FFA0,"California, USA",US_STATE,,California,CA,Oakland Municipal Code Chapter 9.64,Biometrics,Enacted,2019-07-01,20,Red,5,Partially,1
REG-527950F6,United States (Federal),US_FEDERAL,,United States,,"Portland City Code, Title 34 - Digital Justice",Biometrics,Enacted,2021-01-01,20,Red,5,Partially,1
REG-492BCAB4,"Oregon, USA",US_STATE,,Oregon,OR,Ban on Commercial Use of Facial Recognition in Public Accommodation,Biometrics,Enacted,2021-01-01,20,Red,5,Partially,1
REG-758F7D06,"California, USA",US_STATE,,California,CA,Stop Secret Surveillance Ordinance,Biometrics,Enacted,2019-05-01,20,Red,5,Partially,1
REG-AC926AF9,"Washington, USA",US_STATE,,Washington,WA,Surveillance Ordinance,Biometrics,Enacted,2017-09-01,20,Red,5,Partially,1
REG-FFDC1ADC,"Massachusetts, USA",US_STATE,,Massachusetts,MA,Banning the Usage of Facial Technology Surveillance in Somerville,Biometrics,Enacted,2019-06-01,20,Red,5,Partially,1
REG-24FC565D,"Texas, USA",US_STATE,,Texas,TX,Texas CUBI Law,Biometrics,Enacted,2025-06-01,20,Red,5,Partially,1
REG-3C9C16A6,"Texas, USA",US_STATE,,Texas,TX,Texas Artificial Intelligence Law,Biometrics,Enacted,2025-06-01,20,Red,5,Partially,1
REG-E1095CBA,"Texas, USA",US_STATE,,Texas,TX,Texas Capture or Use of Biometric Identifier Act,Biometrics,Enacted,2009-09-01,20,Red,5,Partially,1
REG-9EA2FDED,United States (Federal),US_FEDERAL,,United States,,Texas Biometric Privacy Law,Biometrics,Enacted,2009-01-01,20,Red,5,Partially,1
REG-95D3AD99,United States (Federal),US_FEDERAL,,United States,,Capture or Use of Biometric Identifier Act (CUBI),Biometrics,Enacted,2025-11-21,20,Red,5,Partially,3
REG-9306B647,United States (Federal),US_FEDERAL,,United States,,AI Ethics in Surveillance (Optifye.ai Demo),AI,Enacted,2025-07-01,20,Red,5,Partially,1
REG-7CF25BBF,United States (Federal),US_FEDERAL,,United States,,GDPR (EU),Data Privacy,Enacted,2018-05-25,20,Red,5,Partially,1
REG-B39DDF08,United States (Federal),US_FEDERAL,,United States,,White House Executive Order 14179,AI,Enacted,2025-07-23,20,Red,5,Partially,1
REG-42C46B07,United States (Federal),US_FEDERAL,,United States,,ALPR Privacy Laws (various states),ALPR/LPR,Enacted,2025-08-16,20,Red,5,Partially,1
REG-190EB8EE,United States (Federal),US_FEDERAL,,United States,,State Law Restricting Police Use of Facial Recognition,Biometrics,Enacted,2024-01-01,20,Red,5,Partially,1
REG-47904A4F,United States (Federal),US_FEDERAL,,United States,,State Law Limiting Police Use of Facial Recognition,Biometrics,Enacted,1905-07-17,20,Red,5,Partially,1
REG-5904C1EC,United States (Federal),US_FEDERAL,,United States,,FTC's Updated COPPA Rule,Biometrics,Enacted,2025-08-14,20,Red,5,Partially,1
REG-C8D844CA,United States (Federal),US_FEDERAL,,United States,,Executive Order on Further Advancing Racial Equity and Support for Underserved Communities Through The Federal Government 2023,AI,Enacted,2023-02-01,20,Red,5,Partially,1
REG-F78A173D,United States (Federal),US_FEDERAL,,United States,,Data Privacy (ALPR),ALPR/LPR,Enacted,2025-07-01,20,Red,5,Partially,1
REG-7670FD39,United States (Federal),US_FEDERAL,,United States,,Automated License Plate Reader (ALPR) Privacy Law,ALPR/LPR,Enacted,2025-07-01,20,Red,5,Partially,1
REG-20621A44,United States (Federal),US_FEDERAL,,United States,,State AI Laws (various),AI,Enacted,2025-08-01,20,Red,5,Partially,1
REG-FDB60879,United States (Federal),US_FEDERAL,,United States,,Patchwork State Biometric Laws,Biometrics,Enacted,2023-01-01,20,Red,5,Partially,1
REG-95CB01F8,United States (Federal),US_FEDERAL,,United States,,White House AI Executive Order,AI,Enacted,2025-07-01,20,Red,5,Partially,1
REG-D109F631,United States (Federal),US_FEDERAL,,United States,,FTC Enforcement (AI/Data Privacy),Data Privacy,Enacted,2025-09-01,20,Red,5,Partially,1
REG-4DDB49B7,United States (Federal),US_FEDERAL,,United States,,License Plate Reader Laws (various states),ALPR/LPR,Enacted,,20,Red,5,Partially,1
REG-38BED2A0,United States (Federal),US_FEDERAL,,United States,,White House AI Action Plan,AI,Enacted,2025-07-01,20,Red,5,Partially,2
REG-69A87C36,United States (Federal),US_FEDERAL,,United States,,FTC Section 5 Enforcement on AI Transparency,AI,Enacted,2025-09-05,20,Red,5,Partially,1
REG-7EAB45B8,"Utah, USA",US_STATE,,Utah,UT,Utah ALPR Law,ALPR/LPR,Enacted,2025-08-21,20,Red,5,Partially,1
REG-108FFEF3,United States (Federal),US_FEDERAL,,United States,,Utah Consumer Privacy Act,Biometrics,Enacted,2023-12-31,20,Red,5,Partially,1
REG-9C7857AF,United States (Federal),US_FEDERAL,,United States,,Utah FRT Regulation,Biometrics,Enacted,2024-07-16,20,Red,5,Partially,1
REG-F7BFFB70,United States (Federal),US_FEDERAL,,United States,,Virginia FRT Regulation,Biometrics,Enacted,2022-07-01,20,Red,5,Partially,1
REG-20811C48,"Washington, USA",US_STATE,,Washington,WA,Washington Biometric Identifiers Law,Biometrics,Enacted,2017-01-01,20,Red,5,Partially,3
REG-E3D0F56F,"Washington, USA",US_STATE,,Washington,WA,Washington AI Law,AI,Enacted,2025-09-01,20,Red,5,Partially,1
REG-700F2D1F,United States (Federal),US_FEDERAL,,United States,,Washington State Biometric Privacy Law,Biometrics,Enacted,2017-07-23,20,Red,5,Partially,1
REG-CEE39885,United States (Federal),US_FEDERAL,,United States,,Executive Order 14277,AI,Enacted,2025-09-08,20,Red,5,Partially,1
REG-92F9D3B5,"Texas, USA",US_STATE,,Texas,TX,Texas AI Law,Biometrics,Enacted,2025-06-01,20,Red,5,Partially,1
REG-D3B6814C,"Utah, USA",US_STATE,,Utah,UT,Utah AI Law,AI,Enacted,2025-09-08,20,Red,5,Partially,1
REG-1DCE6FB8,"Maryland, USA",US_STATE,,Maryland,MD,Maryland Online Data Privacy Act (MODPA),Biometrics,Enacted,2025-10-01,20,Red,5,Partially,1
REG-7DFE15FE,"Oregon, USA",US_STATE,,Oregon,OR,Portland Facial Recognition Ban,Biometrics,Enacted,1905-07-12,20,Red,5,Partially,1
REG-55623447,United States (Federal),US_FEDERAL,,United States,,FTC AI Transparency Enforcement,AI,Enacted,2025-09-12,20,Red,5,Partially,1
REG-93A53F1D,"Virginia, USA",US_STATE,,Virginia,VA,"Virginia Consumer Data Protection Act, Amended",Biometrics,Enacted,2025-05-03,20,Red,5,Partially,1
REG-9CABBD72,"Illinois, USA",US_STATE,,Illinois,IL,"BIPA (Biometric Information Privacy Act), Active",Biometrics,Enacted,,20,Red,5,Partially,1
REG-528E7EDD,Portugal,COUNTRY,Portugal,Portugal,,"GDPR AI Enforcement, Active",AI,Enacted,2025-09-14,20,Red,5,Partially,1
REG-E5D43CB7,Thailand,COUNTRY,Thailand,Thailand,,"NIST AI Risk Management Framework, Guidance",AI,Enacted,2025-09-14,20,Red,5,Partially,1
REG-4EBFA993,United States (Federal),US_FEDERAL,,United States,,Executive Order on AI Technology Export,AI,Enacted,,20,Red,5,Partially,1
REG-606759C0,United States (Federal),US_FEDERAL,,United States,,GDPR Enforcement Regulation,Data Privacy,Enacted,2025-09-16,20,Red,5,Partially,1
REG-9AD0B801,"Colorado, USA",US_STATE,,Colorado,CO,Colorado Artificial Intelligence Act (CAIA) — Enforcement Delay,AI,Enacted,2025-08-28,20,Red,5,Partially,1
REG-400B3AEA,"Missouri, USA",US_STATE,,Missouri,MO,Missouri Retail Theft Law,AI,Enacted,2025-09-19,20,Red,5,Partially,1
REG-827DFCAE,"Colorado, USA",US_STATE,,Colorado,CO,Surveillance Law (License Plate Readers),ALPR/LPR,Enacted,,20,Red,5,Partially,1
REG-B3F6CD48,"California, USA",US_STATE,,California,CA,No Secret Police Act (SB 627),Biometrics,Enacted,2025-09-21,20,Red,5,Partially,1
REG-86B46B52,United States (Federal),US_FEDERAL,,United States,,Netmizaaggamig Nishnaabeg Trespassing Law,ALPR/LPR,Enacted,2025-09-21,20,Red,5,Partially,1
REG-17984700,"New York, USA",US_STATE,,New York,NY,New York School Facial Recognition Moratorium,Biometrics,Enacted,2025-09-23,20,Red,5,Partially,1
REG-3ADBC218,"California, USA",US_STATE,,California,CA,California Consumer Privacy Act (CCPA) & California Privacy Rights Act (CPRA),Data Privacy,Enacted,2025-09-23,20,Red,5,Partially,1
REG-D12B1038,United States (Federal),US_FEDERAL,,United States,,City cease-and-desist order regarding ALPR cameras,ALPR/LPR,Enacted,2025-08-26,20,Red,5,Partially,1
REG-883BAE2C,"Florida, USA",US_STATE,,Florida,FL,Fraudulent Use of Gift Cards (CS/SB 1198),Data Privacy,Enacted,2025-06-13,20,Red,5,Partially,1
REG-BC707FCA,"Maryland, USA",US_STATE,,Maryland,MD,Online Data Privacy Act (MODPA),Data Privacy,Enacted,2025-10-01,20,Red,5,Partially,1
REG-768173AA,"California, USA",US_STATE,,California,CA,SB 53 – Frontier Model Safety and Security Act,AI,Enacted,2025-09-29,20,Red,5,Partially,1
REG-BDA8716A,"California, USA",US_STATE,,California,CA,CCPA/CPRA Enforcement Action ($1.35M Penalty),Data Privacy,Enacted,2025-10-03,20,Red,5,Partially,1
REG-827AB9ED,United States (Federal),US_FEDERAL,,United States,,California Senate Bill 34 (ALPR),ALPR/LPR,Enacted,2025-10-08,20,Red,5,Partially,1
REG-44D2B5A1,"Colorado, USA",US_STATE,,Colorado,CO,HB24-1130PrivacyofBiometricIdentifiers&Data,Biometrics,Enacted,2024-05-31,20,Red,5,Partially,1
REG-D6FD3DCA,United States (Federal),US_FEDERAL,,United States,,Transparency in Frontier Artificial Intelligence Act (SB 53),AI,Enacted,2025-09-29,20,Red,5,Partially,2
REG-6689E3A4,United States (Federal),US_FEDERAL,,United States,,CPPA enforcement against Tractor Supply under CPRA,Data Privacy,Enacted,2025-09-30,20,Red,5,Partially,1
REG-C40120FA,United States (Federal),US_FEDERAL,,United States,,California DOJ lawsuit re ALPR data sharing,ALPR/LPR,Enacted,2025-10-07,20,Red,5,Partially,1
REG-3EED33C6,United States (Federal),US_FEDERAL,,United States,,FCC national security notice on certain Chinese electronics,Data Privacy,Enacted,2025-10-11,20,Red,5,Partially,1
REG-1E0591E4,United States (Federal),US_FEDERAL,,United States,,CaliforniaPrivacyProtectionAgencyenforcementagainstTractorSupplyunderCCPA,Data Privacy,Enacted,2025-09-30,20,Red,5,Partially,1
REG-76A9E0C9,United States (Federal),US_FEDERAL,,United States,,IdahoS1180AutomatedLicensePlateSystemAct,ALPR/LPR,Enacted,2025-07-01,20,Red,5,Partially,1
REG-7DDF05A1,United States (Federal),US_FEDERAL,,United States,,AustrianDPAfineagainstIKEAWestbahnhofforillegalvideosurveillance,Surveillance,Enacted,2025-10-14,20,Red,5,Partially,1
REG-0F2C021A,United States (Federal),US_FEDERAL,,United States,,"HB 2724 — Use of Automatic License Plate Recognition Systems; reports; penalty (Acts of Assembly, Chapter 720)",ALPR/LPR,Enacted,2025-05-02,20,Red,5,Partially,1
